2025-10-23 07:49:33 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 启动 AI 语音助手
2025-10-23 08:39:33 | ai_assistant | INFO     | text_to_speech.py:38 | _initialize_engine() | ✅ TTS 引擎初始化成功
2025-10-23 08:39:33 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 初始化动作执行器
2025-10-23 08:39:33 | ai_assistant | INFO     | text_to_speech.py:38 | _initialize_engine() | ✅ TTS 引擎初始化成功
2025-10-23 08:39:33 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 初始化音乐播放器
2025-10-23 08:39:33 | ai_assistant | INFO     | system_controller.py:73 | _init_music_player() | ✅ 音乐播放器初始化成功
2025-10-23 08:39:33 | ai_assistant | INFO     | system_controller.py:437 | __init__() | 🔧 任务编排器已加载 12 个可调用函数
2025-10-23 08:39:33 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:39:33 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:39:33 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:39:36 | ai_assistant | INFO     | voice_recognizer.py:153 | listen_and_recognize() | 🎯 识别结果: '你好'
2025-10-23 08:39:36 | ai_assistant | INFO     | main.py:104 | handle_single_interaction() | 🗣️ 用户说: '你好'
2025-10-23 08:39:36 | ai_assistant | INFO     | qwen_assistant.py:28 | __init__() | ✅ QWENAssistant 初始化完成，使用模型: qwen-plus
2025-10-23 08:39:36 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理语音指令
2025-10-23 08:39:38 | ai_assistant | WARNING  | qwen_assistant.py:179 | _validate_plan_structure() | execution_plan 必须是非空数组
2025-10-23 08:39:38 | ai_assistant | INFO     | system_controller.py:540 | execute_from_ai_decision() | 🚀 正在执行: _speak_response({'message': '{\n  "intent": "chat",\n  "task_type": "greeting_response",\n  "execution_plan": [],\n  "response_to_user": "你好！有什么我可以帮你的吗？",\n  "requires_confirmation": false,\n  "mode": "parallel"\n}'})
2025-10-23 08:39:38 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 语音回复用户
2025-10-23 08:39:38 | ai_assistant | INFO     | system_controller.py:60 | _speak_response() | 📢 播报: {
  "intent": "chat",
  "task_type": "greeting_response",
  "execution_plan": [],
  "response_to_user": "你好！有什么我可以帮你的吗？",
  "requires_confirmation": false,
  "mode": "parallel"
}
2025-10-23 08:39:38 | ai_assistant | INFO     | main.py:114 | handle_single_interaction() | ✅ 操作成功: _speak_response -> 语音已播放
2025-10-23 08:39:38 | ai_assistant | INFO     | main.py:121 | handle_single_interaction() | 🤖 回复: 语音已播放
2025-10-23 08:39:38 | ai_assistant | ERROR    | text_to_speech.py:90 | _event_loop_worker() | 💥 TTS 线程异常: run loop already started
Traceback (most recent call last):
  File "f:\程序员的日常\python\AI_Manager\Progress\app\text_to_speech.py", line 72, in _event_loop_worker
    self.engine.startLoop(False)
    ~~~~~~~~~~~~~~~~~~~~~^^^^^^^
  File "e:\python\Lib\site-packages\pyttsx3\engine.py", line 238, in startLoop
    raise RuntimeError(msg)
RuntimeError: run loop already started
2025-10-23 08:39:39 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:39:39 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:39:39 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:39:44 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:39:44 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:39:44 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:39:44 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:39:44 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:39:44 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:39:49 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:39:49 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:39:49 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:39:50 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:39:50 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:39:50 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:39:55 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:39:55 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:39:55 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:39:56 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:39:56 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:39:56 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:40:01 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:40:01 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:40:01 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:40:01 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:40:01 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:40:01 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:40:06 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:40:06 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:40:06 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:40:07 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:40:07 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:40:07 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:40:12 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:40:12 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:40:12 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:40:12 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:40:12 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:40:12 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:40:17 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:40:17 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:40:17 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:40:18 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:40:18 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:40:18 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:40:23 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:40:23 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:40:23 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:40:24 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:40:24 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:40:24 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:40:29 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:40:29 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:40:29 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:40:29 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:40:29 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:40:29 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:40:34 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:40:34 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:40:34 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:40:35 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:40:35 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:40:35 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:40:40 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:40:40 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:40:40 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:40:40 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:40:40 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:40:40 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:40:45 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:40:45 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:40:45 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:40:46 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:40:46 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:40:46 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:40:51 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:40:51 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:40:51 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:40:52 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:40:52 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:40:52 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:40:57 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:40:57 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:40:57 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:40:57 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:40:57 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:40:57 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:41:02 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:41:02 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:41:02 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:41:03 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:41:03 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:41:03 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:41:08 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:41:08 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:41:08 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:41:08 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:41:08 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:41:08 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:44:20 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 启动 AI 语音助手
2025-10-23 08:44:20 | ai_assistant | INFO     | main.py:127 | main() | 🚀 正在启动 AI 语音助手系统...
2025-10-23 08:44:20 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 初始化语音识别模块
2025-10-23 08:44:20 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 加载 Vosk 离线模型
2025-10-23 08:44:20 | ai_assistant | INFO     | voice_recognizer.py:54 | _load_model() | 📦 正在加载模型: ./vosk-model-small-cn-0.22
